feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date
2363981,9524741001,84115073,5,Customer Service,Positive,27-03-2024 08:22
2880873,7210726152,6156683,4,App Experience,Positive,31-08-2025 16:46
959698,8858620528,52353302,3,Delivery,Negative,30-11-2023 18:56
9937120,166435425,69248370,1,Customer Service,Negative,03-09-2025 11:15
706198,1907012556,98548818,5,App Experience,Positive,12-02-2024 23:42
8347428,5659119756,70534760,4,App Experience,Positive,21-11-2023 11:41
7026409,7182589192,34213368,3,Product Quality,Negative,13-12-2024 02:36
3041975,9169637842,5968789,5,Customer Service,Positive,16-07-2025 16:39
7370523,3509751938,11563697,5,Product Quality,Positive,15-05-2023 07:16
3498492,7654240998,46711913,1,App Experience,Negative,21-06-2025 14:38
3686360,8649512846,67999366,4,Product Quality,Positive,17-03-2024 10:00
8705749,9289321483,51570836,4,App Experience,Positive,17-12-2025 06:08
8353132,3463913946,54122431,4,App Experience,Positive,24-10-2025 16:18
7866807,7346175917,57098462,4,Product Quality,Neutral,10-01-2023 22:47
7264907,6768753188,82769843,4,Product Quality,Positive,24-09-2024 19:15
5431547,350114255,59527774,5,Customer Service,Positive,14-05-2024 08:44
725358,3563183603,3242602,3,Customer Service,Neutral,02-10-2024 01:38
4619537,3805049527,13478282,3,Delivery,Neutral,30-06-2023 15:22
4810558,7824478665,12953847,4,Product Quality,Positive,01-08-2025 00:27
9732413,3888594575,54160876,4,App Experience,Positive,21-09-2024 12:24
1547890,4490900202,97559329,5,Customer Service,Positive,04-10-2024 11:29
8131559,6121876830,74503668,5,Customer Service,Positive,14-03-2025 06:37
2497446,9397373605,4537028,4,Customer Service,Neutral,25-11-2024 22:59
8977852,5065527650,26596631,5,App Experience,Positive,11-04-2024 18:48
6142561,8154840135,76714430,4,Customer Service,Positive,14-08-2025 09:56
1159912,6259052921,60844409,3,Customer Service,Neutral,08-12-2024 01:31
191094,3970001567,77891572,4,Product Quality,Neutral,16-08-2024 16:46
8407165,9386658951,51501985,4,App Experience,Neutral,26-02-2025 12:25
9083691,6552679706,96635918,1,Product Quality,Negative,23-06-2023 00:11
1961055,1062690435,78709816,5,App Experience,Positive,05-08-2023 21:39
781084,3091329078,22305366,4,Delivery,Positive,03-05-2024 10:19
6819325,4586949572,85842605,3,Product Quality,Neutral,14-12-2024 09:42
9047185,3491202034,31200336,3,Customer Service,Neutral,10-11-2024 05:34
2803528,2970011738,16465716,4,App Experience,Positive,03-11-2025 23:08
8199567,959554009,31524515,4,Product Quality,Positive,13-04-2023 20:59
9315321,2942439006,50424868,3,Product Quality,Neutral,20-12-2024 19:18
6904641,4445815433,56883981,3,App Experience,Neutral,17-06-2023 03:59
8873671,5292452084,50823197,5,Delivery,Positive,08-06-2025 22:41
648603,1896797787,97624732,3,Customer Service,Neutral,24-09-2025 04:47
8201729,1516949503,1146324,5,Customer Service,Positive,21-12-2023 00:45
8637430,5684323689,9468759,1,Product Quality,Negative,03-08-2023 15:18
6893932,100370929,75004440,4,Customer Service,Positive,15-07-2023 09:40
2285731,3213171734,24423893,2,Delivery,Negative,09-03-2023 19:06
5655553,4975487517,56049303,4,Product Quality,Positive,02-07-2024 03:33
8269575,9120926306,21010552,5,Customer Service,Positive,22-01-2025 05:32
1165933,9532005187,75190097,4,Delivery,Positive,12-05-2024 00:45
3593735,2523523116,25913041,4,Delivery,Neutral,17-01-2025 20:35
2500515,9922666777,30785385,4,Delivery,Positive,02-07-2025 01:57
1866514,8614840247,14293006,5,Product Quality,Positive,10-10-2024 08:55
6659105,8769450093,66763194,4,App Experience,Positive,13-06-2023 14:48
2364830,1562833273,75009159,1,Customer Service,Negative,16-11-2024 14:26
6039042,6632282944,23887788,4,App Experience,Positive,12-04-2023 14:35
9273721,853771431,570276,4,App Experience,Positive,07-05-2025 10:06
2086608,7975965639,39413462,3,App Experience,Negative,25-05-2024 10:02
9617243,4068055573,73981040,1,Delivery,Negative,25-03-2025 04:00
5143225,1845918090,64854276,4,App Experience,Positive,27-02-2024 14:38
71866,8241270994,53695371,4,Delivery,Positive,02-11-2023 22:08
5385942,4475548749,81491485,4,Delivery,Positive,31-03-2023 13:13
3210899,3610499431,53493977,4,Delivery,Positive,27-07-2023 14:58
8693913,7667687483,75292535,3,Product Quality,Neutral,16-06-2025 07:42
7391049,5351061451,10299256,4,Product Quality,Neutral,18-09-2024 23:28
1391955,8921120237,95376033,5,Product Quality,Positive,12-07-2023 09:59
2135400,1944697749,16308425,3,Customer Service,Neutral,12-07-2024 20:06
822204,1803485710,83950871,4,Product Quality,Positive,30-09-2024 13:33
2858428,2873030578,97604879,4,Product Quality,Positive,29-11-2025 21:45
9186852,288284356,57499200,5,Customer Service,Positive,17-10-2024 08:40
8602435,1307170823,79343105,3,App Experience,Neutral,14-04-2023 05:26
7744964,7047638606,38621770,4,App Experience,Positive,15-02-2023 21:25
7576431,905489480,33991213,5,App Experience,Positive,12-10-2025 16:00
8532234,419154021,62917816,3,App Experience,Neutral,28-03-2023 16:13
7401172,7996741753,14980274,2,Delivery,Negative,30-10-2025 11:51
9117213,5182987084,68860407,4,Delivery,Positive,30-03-2023 08:27
8856858,6853537732,70914921,3,App Experience,Neutral,04-02-2023 12:42
1853078,333087195,44781830,3,Customer Service,Neutral,13-01-2024 11:57
582126,4430530187,6354334,4,App Experience,Positive,15-09-2023 18:48
9641055,3693067563,74488768,5,Product Quality,Positive,11-12-2024 11:40
8042469,5918040757,30711821,5,Customer Service,Positive,31-08-2023 15:47
3936387,9055012277,99335284,4,App Experience,Neutral,19-05-2023 12:27
2799905,4556840989,8283146,5,App Experience,Positive,18-05-2025 19:03
8532083,6254949976,53188383,4,App Experience,Neutral,09-12-2023 00:14
7398117,9163766652,31287838,1,Customer Service,Negative,26-11-2025 03:16
8190978,8270915152,41750230,5,Delivery,Positive,18-04-2025 14:15
4620619,9080921709,48291170,4,Customer Service,Neutral,05-10-2023 17:22
3779355,9479642333,95291801,3,Delivery,Neutral,10-03-2024 15:47
2876197,6306609598,34648892,5,Delivery,Positive,14-11-2023 04:51
7140316,4523326536,4366763,3,Product Quality,Negative,14-08-2024 21:33
1201120,4990239626,77284779,5,Delivery,Positive,20-02-2025 19:55
221781,6621901424,96531109,5,App Experience,Positive,04-02-2024 04:19
1516021,8052101884,64895460,5,App Experience,Positive,23-08-2024 08:56
9820980,9344967221,43637492,4,Customer Service,Positive,21-05-2023 07:46
6504285,1341890797,44664047,5,Customer Service,Positive,18-08-2024 16:04
7100661,3945751222,57456309,4,App Experience,Positive,06-12-2023 07:51
7498175,8758646090,95790185,5,App Experience,Positive,12-04-2023 23:39
6756594,1625313990,29472947,4,Customer Service,Positive,11-12-2023 10:19
9294622,5630105749,83092269,4,Product Quality,Positive,16-08-2023 14:46
4076505,3721882084,81435550,4,Customer Service,Positive,12-09-2024 07:46
5239773,3135171652,7830725,4,Delivery,Positive,30-09-2023 12:02
9519120,1025946900,38426583,4,Delivery,Neutral,19-10-2025 12:57
2724670,7939503204,26373993,5,App Experience,Positive,31-10-2024 15:51
3573284,4837683726,89664805,5,App Experience,Positive,10-02-2023 06:14
4220866,4865477581,54105385,5,App Experience,Positive,02-08-2024 03:18
8494923,465717252,89737529,5,Delivery,Positive,19-05-2024 16:41
1150791,7267693013,321467,5,Delivery,Positive,01-12-2023 07:11
5502603,831510244,48130987,3,Product Quality,Negative,25-03-2024 13:25
3970271,7273713737,15302173,4,App Experience,Positive,07-10-2024 14:27
6329178,3558472023,9358666,5,App Experience,Positive,06-05-2024 10:05
7945743,9036056453,1721014,5,Product Quality,Positive,12-12-2024 08:42
7217566,370255535,42922960,4,App Experience,Neutral,16-09-2023 14:50
595544,1033222065,42755288,5,Delivery,Positive,08-07-2024 08:51
3991650,6864227433,94384119,4,App Experience,Positive,30-04-2024 14:42
190678,3957563106,98647395,5,Customer Service,Positive,23-06-2024 07:08
3929241,117320902,80415386,4,Product Quality,Neutral,11-12-2025 03:13
6245029,2309433762,81027718,4,Customer Service,Positive,07-05-2025 19:29
3721907,397299540,13076364,4,Product Quality,Positive,23-10-2023 10:59
1398708,9509215727,70490885,4,Product Quality,Neutral,28-10-2023 12:44
8220959,1296626008,80576447,5,Customer Service,Positive,12-07-2025 11:37
8638592,1919791703,53616696,4,App Experience,Positive,26-06-2023 12:11
4982856,837378106,27110422,1,App Experience,Negative,31-05-2023 05:39
984767,2648900656,99934715,5,Customer Service,Positive,27-09-2024 12:43
1651491,9761727731,87649286,5,Delivery,Positive,25-08-2023 02:18
8015751,3922662252,3567259,4,Customer Service,Positive,09-01-2024 10:09
3617338,3419493175,34977897,5,Delivery,Positive,05-03-2025 04:44
3948098,7562583050,34667691,3,Product Quality,Neutral,05-05-2023 18:27
9700173,6893010012,82962372,4,Customer Service,Positive,17-07-2025 20:40
1473647,3833670985,81367430,1,Delivery,Negative,20-08-2024 06:45
1912610,8287770042,64497953,1,Customer Service,Negative,18-07-2025 04:14
3757158,2281498139,36998712,3,Product Quality,Neutral,15-11-2024 13:44
6381553,1622437077,41749511,4,Product Quality,Positive,30-03-2023 09:12
17151,4890539172,12702969,5,Customer Service,Positive,05-10-2025 00:25
1716909,3848076033,66763194,4,Delivery,Neutral,29-08-2023 00:13
1872886,4365738801,79097653,4,Delivery,Neutral,07-02-2025 08:42
7282957,2565862626,66344224,4,App Experience,Positive,06-10-2024 00:59
5202834,8772077343,72877850,5,Customer Service,Positive,29-07-2025 10:15
2276405,8438820088,74148945,4,Product Quality,Positive,10-12-2023 18:58
4292111,523459752,96775369,5,Customer Service,Positive,17-02-2024 10:26
3178392,4655063982,23869277,5,Customer Service,Positive,25-01-2025 06:11
6417186,5903240423,21456769,1,Delivery,Negative,21-04-2025 08:16
5193455,5901048356,36298673,4,Delivery,Positive,18-10-2023 19:05
8992730,2225403413,87301962,5,Product Quality,Positive,26-07-2024 00:54
2951874,3903278385,19105476,5,App Experience,Positive,17-06-2023 04:03
6220478,4257038997,3316333,4,Customer Service,Positive,10-01-2024 04:23
6319001,3097135334,4217013,5,Delivery,Positive,29-12-2024 20:49
9455254,7278190375,93318041,4,Customer Service,Neutral,12-01-2024 21:21
3497541,6101315747,26041990,5,Delivery,Positive,19-02-2023 12:59
3082218,9117142245,53888480,4,App Experience,Positive,27-10-2023 06:35
9078477,6906319980,8088679,4,App Experience,Positive,05-06-2023 04:09
1844517,5195625410,47624698,5,Delivery,Positive,20-05-2024 03:42
6785848,1522122816,87538635,4,Delivery,Neutral,07-01-2024 04:34
3834916,7689037843,28305702,5,Product Quality,Positive,10-04-2023 09:13
3732642,2283930350,66755263,5,Product Quality,Positive,28-12-2023 01:18
4733470,3211666925,12978201,4,App Experience,Neutral,23-10-2023 07:07
2571258,751976200,31828526,4,Customer Service,Positive,09-01-2024 11:26
9678175,5627888698,72265556,5,App Experience,Positive,01-09-2024 02:39
8445206,3443508507,86348500,4,Product Quality,Positive,27-07-2024 18:58
7884860,7220890295,89950536,5,Product Quality,Positive,12-02-2023 07:34
9931213,9566497143,65077997,4,Delivery,Positive,11-08-2025 09:40
9836017,8212989924,3028529,4,App Experience,Positive,06-02-2024 15:18
8234369,1596321052,95884461,4,Customer Service,Positive,30-12-2024 00:12
4553561,3862432108,53506574,5,Product Quality,Positive,14-11-2025 20:52
4922517,5574604980,38898611,5,Customer Service,Positive,01-04-2023 10:15
9931685,4442864295,44260617,5,App Experience,Positive,15-12-2025 15:01
1991459,6369940196,1939550,4,App Experience,Positive,25-05-2024 06:24
4844865,8893775277,76169307,4,Product Quality,Positive,03-05-2023 07:01
7676997,2775047185,74480806,5,Customer Service,Positive,16-05-2024 00:26
5148230,8184621100,95217185,4,App Experience,Neutral,19-10-2023 17:06
7672977,4616935954,95159554,4,Delivery,Positive,30-03-2025 21:38
8065839,1423479543,58285733,4,Customer Service,Neutral,14-09-2024 06:53
9383188,5754465420,64501654,3,Customer Service,Neutral,04-04-2025 00:05
3908100,4154887350,18431433,4,Product Quality,Positive,09-04-2024 18:38
3820533,1845402280,69215367,5,Product Quality,Positive,09-02-2023 06:08
9399426,7873362176,16998097,2,App Experience,Negative,20-01-2024 23:22
5697763,2072041473,82253461,5,Product Quality,Positive,30-05-2025 12:08
7121298,8138932873,10416301,5,App Experience,Positive,06-11-2024 01:55
3163051,6300537591,79362883,5,App Experience,Positive,03-05-2023 06:01
1941746,5313229309,53616133,5,Delivery,Positive,15-03-2024 04:20
8558492,4459490122,93271242,4,Delivery,Positive,12-05-2023 07:53
6293864,7545103730,16892235,3,App Experience,Neutral,13-12-2025 11:42
1796735,1396409111,70222421,5,Customer Service,Positive,21-08-2023 05:17
8724324,1447447283,1594219,4,Delivery,Positive,03-06-2023 22:51
858265,1520502681,32849729,4,App Experience,Positive,06-05-2023 22:39
5150902,6049228958,97839443,5,App Experience,Positive,25-01-2025 06:39
9745000,3115137920,66059637,5,Delivery,Positive,22-12-2024 01:09
5785820,5070728785,14993967,5,App Experience,Positive,17-05-2024 16:25
9859632,3001568007,50018612,4,Product Quality,Positive,03-01-2023 14:27
4932466,309626127,40044941,4,Customer Service,Positive,11-07-2024 20:06
4594753,6990695315,19194404,4,Delivery,Neutral,12-03-2024 10:02
2034174,3490818578,22876840,4,App Experience,Positive,11-05-2025 09:58
9887634,1557725844,13169194,4,Delivery,Positive,30-09-2024 13:15
9336556,5605131683,20502549,5,Delivery,Positive,14-12-2023 09:46
2460798,7893812819,18869799,4,Delivery,Neutral,18-11-2023 20:00
3482923,6947131936,63354839,3,App Experience,Negative,02-04-2023 12:44
6409699,2930310013,88128934,5,Delivery,Positive,19-04-2024 17:11
5899861,2614564704,15506694,5,Delivery,Positive,03-11-2025 04:18
3044845,7219226844,57537194,5,App Experience,Positive,23-01-2024 04:07
9936875,613245346,8173183,5,Product Quality,Positive,19-12-2023 01:03
1236623,7222674960,53798752,3,Customer Service,Neutral,24-08-2025 19:59
136637,1649908984,66498594,5,Delivery,Positive,21-08-2025 10:28
7549092,9504815472,51601721,5,Customer Service,Positive,23-07-2024 15:21
6179686,1286881026,64047265,5,Customer Service,Positive,24-11-2025 12:29
8375428,6811895607,48355287,5,Product Quality,Positive,14-04-2023 12:32
1130087,8838245741,12513524,4,Product Quality,Positive,01-08-2025 23:24
7014622,4427706653,36471304,5,Delivery,Positive,21-11-2025 07:58
5609026,8732873926,64684212,5,Customer Service,Positive,10-01-2024 20:42
1998082,9165521150,62655296,3,Product Quality,Neutral,02-02-2023 19:20
1782145,2660908642,85012284,5,Delivery,Positive,19-05-2025 15:44
4414717,3662018025,22294229,5,App Experience,Positive,11-06-2025 17:46
7611052,7404603747,56663917,5,Customer Service,Positive,06-07-2023 18:36
2091404,7183615503,99583199,5,Customer Service,Positive,30-10-2023 12:38
3632338,1123741067,28847524,3,Product Quality,Neutral,29-03-2025 02:40
3333165,1521397431,79884639,5,App Experience,Positive,11-07-2025 12:30
120841,2752675560,46827903,5,Delivery,Positive,06-06-2024 22:49
473418,6423805002,49869140,4,App Experience,Positive,30-10-2024 03:39
7806434,2594245768,51228674,5,Product Quality,Positive,06-10-2025 21:38
2157721,495806651,31811685,4,Delivery,Positive,14-01-2025 18:22
8383954,5649505879,35190793,4,Customer Service,Positive,10-08-2025 23:25
7375679,3326799736,12813987,2,Product Quality,Negative,27-07-2023 11:45
3247508,6211815929,61780322,5,Delivery,Positive,14-07-2024 05:33
1293966,5933796380,73113766,4,App Experience,Positive,24-09-2025 10:20
5250505,999581878,13005706,5,Product Quality,Positive,06-12-2024 20:01
6902401,9635299649,84418302,5,Customer Service,Positive,23-02-2023 18:54
3678979,2686984940,49640576,4,Customer Service,Neutral,24-11-2023 06:19
3476083,1113670040,14467896,5,Product Quality,Positive,06-09-2024 14:43
8261227,9189196706,42697826,5,Product Quality,Positive,16-02-2025 07:23
9069791,2606643097,36517652,3,Product Quality,Negative,19-12-2023 12:59
4753592,8824219672,96578039,4,Delivery,Positive,13-12-2025 09:34
2645065,8268761599,98676931,5,App Experience,Positive,16-05-2023 08:21
3034285,9316261951,69253297,4,Product Quality,Positive,13-09-2025 07:23
9624583,4596357228,16586101,4,Delivery,Positive,08-09-2023 11:14
3757102,8896518264,10976595,5,App Experience,Positive,15-05-2023 17:01
9845369,3366592845,54352124,5,Customer Service,Positive,24-09-2025 17:21
4577635,963415419,43180488,5,Delivery,Positive,29-12-2024 04:25
8625964,2755756113,24423893,5,Customer Service,Positive,04-08-2023 08:18
6965415,2467389690,31137106,4,Customer Service,Positive,01-06-2025 22:26
7203482,1314589281,47501456,5,Delivery,Positive,08-07-2024 08:35
1171661,9721473971,73343830,5,Delivery,Positive,11-07-2024 10:30
260539,6164397081,59086568,4,App Experience,Positive,13-02-2025 15:35
9637992,212411825,45137615,5,Product Quality,Positive,03-01-2025 15:23
4483603,4589269936,26672419,4,App Experience,Positive,24-04-2024 22:46
4231151,7015989189,90573198,2,Product Quality,Negative,25-12-2024 14:50
1356319,1062657005,42088054,4,Product Quality,Positive,05-01-2023 23:01
8100334,8346890088,54692006,4,App Experience,Positive,20-12-2023 13:00
5300592,8833608183,59329431,2,App Experience,Negative,02-03-2025 13:07
9813177,9113947571,49265123,4,Customer Service,Positive,01-04-2023 03:30
3326171,3015959628,54853361,5,Product Quality,Positive,17-02-2024 10:33
3662332,9437365888,92453294,5,Product Quality,Positive,23-12-2025 18:53
1042000,1860828709,66225726,5,App Experience,Positive,10-01-2023 22:30
1594110,5804791238,23141599,3,Delivery,Neutral,16-06-2025 15:56
4377638,6570125943,94960262,4,Customer Service,Positive,24-07-2024 07:48
7145992,7354830227,7707506,3,App Experience,Neutral,12-03-2023 01:42
5249681,6856213260,20126866,4,App Experience,Positive,13-06-2023 22:25
8830178,4619477789,62373460,4,Delivery,Positive,28-07-2024 02:49
8065232,1655917310,60091660,4,Product Quality,Positive,24-05-2023 00:23
2993135,9287680514,95480724,4,Customer Service,Positive,02-08-2023 16:11
6866900,9141439286,34013328,4,Customer Service,Positive,02-04-2025 07:56
4814101,8834193246,3067145,3,App Experience,Neutral,25-01-2024 21:21
2529135,7493493166,54426253,4,App Experience,Positive,04-09-2025 21:51
34284,1767999399,80542601,5,Product Quality,Positive,08-01-2024 14:37
7010074,4600834155,63499002,5,Customer Service,Positive,31-12-2023 00:14
7344227,2438181785,4166387,5,Customer Service,Positive,24-01-2024 14:33
173790,9375779009,50324707,4,App Experience,Positive,17-08-2023 02:16
6292584,1260069940,9110182,4,Customer Service,Positive,02-03-2024 10:40
6239164,6877637123,90737018,4,Product Quality,Neutral,15-11-2023 08:53
3034009,9390641804,83322175,4,Delivery,Positive,28-07-2023 11:52
1811908,4976387639,22850871,4,Delivery,Positive,29-06-2025 00:35
6473898,7265947029,55864877,4,Customer Service,Neutral,11-03-2024 09:32
9693855,9511819537,3781306,5,App Experience,Positive,03-09-2025 22:38
4172934,6562846430,7746554,4,App Experience,Positive,06-10-2025 06:27
719504,2009738808,97177429,1,Delivery,Negative,19-06-2025 01:46
2225746,5046102237,75904606,3,Delivery,Negative,11-10-2023 01:28
8485873,6821768853,85902450,4,Customer Service,Positive,24-10-2024 00:04
8163168,5733784438,33606327,2,Product Quality,Negative,21-11-2023 12:33
3443830,8972361512,68583818,2,Customer Service,Negative,23-09-2025 05:46
7340694,5196707554,62818090,2,Customer Service,Negative,22-06-2024 20:48
1657206,9947527017,40873849,4,Delivery,Positive,15-05-2023 17:19
4154801,4621539834,5297292,5,Product Quality,Positive,18-10-2023 10:34
3997607,6426609104,29318231,4,Product Quality,Positive,07-11-2023 21:33
1395422,3178759011,71256106,5,Product Quality,Positive,29-01-2024 11:40
7882820,9429254159,68043508,2,Customer Service,Negative,19-04-2024 18:18
1904152,9955582907,3611369,4,Delivery,Positive,16-12-2025 10:01
2070410,2512165955,78744893,5,Customer Service,Positive,22-07-2024 23:23
541704,4001632986,73151843,5,Product Quality,Positive,12-09-2024 08:21
3883715,9819160664,16063605,4,Product Quality,Positive,01-11-2024 16:07
2985918,4643653540,26095516,5,Delivery,Positive,30-03-2023 10:51
2169502,6460571797,90744192,5,App Experience,Positive,20-05-2024 13:17
5530859,7299484668,57359085,4,Product Quality,Positive,09-05-2025 04:11
5479768,9733974840,80821515,3,Delivery,Neutral,10-10-2023 07:53
8068692,2954203206,33685876,5,App Experience,Positive,08-08-2023 07:01
9483194,8963236544,38226679,5,App Experience,Positive,20-05-2024 17:09
2329940,3267523472,55472777,5,Delivery,Positive,17-02-2023 01:09
7053503,23788996,85639024,5,App Experience,Positive,14-10-2024 08:56
9543559,2763395264,76417260,5,App Experience,Positive,30-01-2023 00:12
4465342,2891684248,41254962,4,App Experience,Positive,10-04-2024 19:18
8918932,1426904750,71882909,4,App Experience,Neutral,06-01-2024 17:45
7593802,537142465,34897496,3,Delivery,Negative,05-11-2024 11:32
2755466,461548753,14467896,4,Product Quality,Neutral,04-12-2024 20:13
8106855,2359878747,51985175,5,App Experience,Positive,08-01-2023 18:25
3615008,4696648360,65642841,4,App Experience,Neutral,29-08-2024 17:18
7721146,4455276592,15721117,4,Product Quality,Positive,08-11-2025 18:11
2596610,4308714768,55231875,4,Product Quality,Positive,30-09-2024 12:41
9113134,2496363589,51039563,5,Customer Service,Positive,10-02-2023 21:14
7559801,6021223054,99751408,5,Customer Service,Positive,18-02-2023 20:50
1570725,7421409052,94974164,4,Product Quality,Neutral,10-09-2023 08:55
2984716,5983219573,48267476,4,Product Quality,Positive,28-01-2025 21:28
3949407,3521584871,65694139,4,Product Quality,Positive,07-01-2023 14:36
3534438,5456162786,65251230,3,Product Quality,Negative,15-03-2024 13:35
1477037,3610552289,59796029,4,Delivery,Positive,23-05-2025 14:13
865220,5629484691,48748084,3,App Experience,Neutral,11-04-2023 23:18
3853313,5944628388,13680292,3,Customer Service,Negative,24-08-2024 16:32
6482167,105868475,61849730,5,Product Quality,Positive,15-05-2025 14:01
6132873,6931239806,9717507,4,App Experience,Neutral,07-08-2023 12:24
1162031,3882483781,35579716,4,Customer Service,Neutral,14-02-2023 14:54
782385,1483573233,76190181,4,Customer Service,Positive,14-04-2023 01:33
6672402,4333967703,57520638,5,App Experience,Positive,09-02-2024 15:02
3381013,6945256756,32419092,4,Customer Service,Positive,29-06-2023 21:49
7320126,8211378926,99934715,4,Delivery,Positive,30-11-2023 17:48
6043787,100307258,98495594,3,Customer Service,Negative,02-04-2024 22:20
6166359,5588696298,54681274,4,Customer Service,Positive,30-03-2025 05:48
7142302,9256404964,85959823,5,Product Quality,Positive,03-06-2023 01:18
5411562,5511092610,96496717,3,Product Quality,Neutral,06-01-2024 19:47
9987203,1402044131,45123132,5,Product Quality,Positive,05-05-2023 02:56
4796288,9782340380,51024300,4,App Experience,Neutral,11-03-2023 01:17
8394982,4855187469,25563022,2,Product Quality,Negative,07-02-2023 22:47
156359,3440003508,1370281,3,Delivery,Neutral,18-04-2025 08:24
315554,2536220207,99968977,5,Customer Service,Positive,12-03-2023 08:00
8549804,6926449927,87617042,4,Customer Service,Positive,29-03-2023 16:14
5763730,9828091613,78730678,4,Delivery,Positive,13-03-2025 06:44
7969671,1227447722,817616,3,Delivery,Neutral,02-01-2024 00:53
8833009,3555263918,51426286,5,Product Quality,Positive,15-05-2025 18:58
6493085,2661780974,79972055,3,Product Quality,Neutral,01-10-2025 09:25
1146163,2105323082,44378769,5,Product Quality,Positive,28-12-2023 03:28
2877894,4240448056,33928916,5,Customer Service,Positive,20-08-2024 18:19
5153562,3836868376,79886763,4,Delivery,Positive,10-01-2023 22:54
4423040,1711695443,77465337,5,Customer Service,Positive,28-01-2024 12:52
9451780,4775412437,31025248,5,Product Quality,Positive,17-10-2025 06:03
9400116,8789531868,32327849,5,Customer Service,Positive,17-11-2024 09:44
2392459,176883742,14569466,4,App Experience,Positive,02-01-2024 03:46
752036,1459315425,31036216,4,Customer Service,Positive,15-07-2024 08:42
5206926,7438353264,84299504,5,Delivery,Positive,07-05-2024 19:48
7852178,6627219341,7509877,5,Delivery,Positive,07-09-2025 09:33
4783456,6650953834,34136081,4,Customer Service,Positive,02-10-2023 00:29
6039652,6750465828,12765441,4,App Experience,Positive,15-09-2025 23:08
3542638,8999533865,22517005,5,Customer Service,Positive,31-05-2025 21:03
840176,8977272455,70972245,5,Delivery,Positive,21-02-2023 13:59
790072,5976826403,39482861,5,Customer Service,Positive,25-02-2025 16:33
608110,5860344052,18587222,3,Delivery,Neutral,22-09-2023 08:58
8362060,2075058148,3085289,4,Product Quality,Positive,02-11-2024 10:57
8412028,1678478062,81423790,4,Delivery,Positive,30-06-2023 00:14
8360502,1619699559,61734330,5,Delivery,Positive,02-06-2024 09:02
7841158,7571470265,98659382,4,Product Quality,Positive,27-03-2024 03:59
4425640,1160650455,96220825,5,App Experience,Positive,27-01-2024 00:34
2449469,2639191591,94070966,5,Customer Service,Positive,22-03-2025 15:22
875982,4416493480,19470703,4,Customer Service,Neutral,24-11-2024 07:39
6687537,9774934174,12920290,5,Product Quality,Positive,18-05-2025 05:37
7871838,19906800,95714829,5,Delivery,Positive,15-10-2024 20:49
7759924,74947546,56936405,5,Delivery,Positive,08-12-2024 11:19
5868318,1996555396,35074560,4,App Experience,Neutral,10-07-2024 04:47
9864230,657771713,93562841,4,App Experience,Positive,04-11-2023 01:40
4776761,192500840,97532537,1,App Experience,Negative,20-07-2023 07:26
5638234,3176318470,7974958,4,Delivery,Positive,30-12-2023 07:10
4178050,305902856,19539062,4,Delivery,Positive,03-01-2023 20:57
5608078,5658933778,53061868,4,Delivery,Positive,08-11-2024 04:41
9817830,8820974322,91234069,4,App Experience,Neutral,26-07-2023 13:27
3892149,8328876697,69988649,4,App Experience,Positive,10-07-2023 17:19
1292960,6704864765,73145222,2,Customer Service,Negative,14-07-2023 01:37
7356483,4536907373,45521511,3,Product Quality,Neutral,24-12-2025 21:24
2514456,1213394671,8325792,5,Delivery,Positive,27-01-2023 05:14
5713245,7666969540,47908757,4,App Experience,Neutral,24-01-2024 22:52
2139995,4896700535,86047645,5,Delivery,Positive,23-04-2024 06:14
777652,6417412610,75068803,4,Customer Service,Positive,16-10-2023 10:48
5105183,2243863612,10054853,5,Product Quality,Positive,20-10-2025 11:34
9149062,3584114760,60964341,4,Product Quality,Positive,12-05-2024 12:10
8991904,4314279005,50823197,4,Customer Service,Positive,02-06-2025 10:45
2207614,6303397708,2039616,5,Customer Service,Positive,08-08-2024 14:31
2504356,3983482544,17610838,5,Product Quality,Positive,30-12-2023 12:07
8894822,1559378350,81732610,4,Delivery,Positive,20-12-2023 20:50
5683135,8977673178,35684780,3,App Experience,Neutral,07-07-2023 19:33
3710543,3678846004,98589789,5,App Experience,Positive,10-05-2023 00:41
7088220,4226458017,3430597,3,Customer Service,Neutral,20-11-2024 14:46
4021262,5457311820,66971363,4,Delivery,Positive,24-08-2023 19:58
9760468,2046622374,3397739,3,Product Quality,Neutral,21-01-2024 05:29
9431942,1754394037,12580821,4,Product Quality,Positive,07-10-2025 15:07
3192610,8847176322,74123418,5,App Experience,Positive,12-08-2025 20:23
2778022,5064592637,50377264,5,Delivery,Positive,05-10-2025 00:20
1229129,4566053215,69418868,5,App Experience,Positive,12-02-2023 21:14
1750059,3237270984,49370873,5,Delivery,Positive,21-11-2023 06:23
9022206,528074537,77891572,2,App Experience,Negative,23-02-2024 20:12
1106188,2996208768,54105385,3,Customer Service,Negative,16-05-2024 03:43
3338017,8511289250,67868752,4,Customer Service,Positive,07-10-2023 17:34
8095414,1576211006,97501784,4,Product Quality,Neutral,08-02-2024 18:38
5605020,5375893077,5408478,4,Customer Service,Positive,31-03-2025 09:16
9173681,9732575582,61665731,5,App Experience,Positive,08-10-2024 01:13
7972443,3607427312,96788117,5,Product Quality,Positive,19-12-2024 23:23
2055056,9455761822,91067069,4,Product Quality,Positive,16-05-2023 12:06
